"pattern","corruption","n","rate_full","rate_norr","delta","size","rate_sample","rep","scenario","tau"
"random",0.8,5,0.2,0,0.2,50,0.6,4,"B",0.4
"random",0.9,5,0,0.2,-0.2,50,0.6,4,"B",0.4
"random",1,5,0.2,0.2,0,50,0.6,4,"B",0.4
"acquiescent",0.7,5,0.8,0.8,0,50,0.6,5,"A",0.6
"acquiescent",0.8,5,0.8,0.6,0.2,50,0.6,5,"A",0.6
"acquiescent",0.9,5,1,1,0,50,0.6,5,"A",0.6
"acquiescent",1,5,1,1,0,50,0.6,5,"A",0.6
"fatigue",0.7,5,0.4,0.4,0,50,0.6,5,"A",0.6
"fatigue",0.8,5,0.2,0.2,0,50,0.6,5,"A",0.6
"fatigue",0.9,5,0.4,0.4,0,50,0.6,5,"A",0.6
"fatigue",1,5,0.8,0.6,0.2,50,0.6,5,"A",0.6
"longstring",0.7,5,0.6,0.4,0.2,50,0.6,5,"A",0.6
"longstring",0.8,5,0.2,0.2,0,50,0.6,5,"A",0.6
"longstring",0.9,5,0.6,0.4,0.2,50,0.6,5,"A",0.6
"longstring",1,5,0.8,0.8,0,50,0.6,5,"A",0.6
"mixed",0.7,5,0.4,0.2,0.2,50,0.6,5,"A",0.6
"mixed",0.8,5,0.4,0,0.4,50,0.6,5,"A",0.6
"mixed",0.9,5,0.2,0,0.2,50,0.6,5,"A",0.6
"mixed",1,5,0.4,0.2,0.2,50,0.6,5,"A",0.6
"pure_straight",0.7,5,1,1,0,50,0.6,5,"A",0.6
"pure_straight",0.8,5,1,1,0,50,0.6,5,"A",0.6
"pure_straight",0.9,5,1,1,0,50,0.6,5,"A",0.6
"pure_straight",1,5,1,1,0,50,0.6,5,"A",0.6
"random",0.7,5,0.2,0,0.2,50,0.6,5,"A",0.6
"random",0.8,5,0,0,0,50,0.6,5,"A",0.6
"random",0.9,5,0.2,0,0.2,50,0.6,5,"A",0.6
"random",1,5,0.2,0.2,0,50,0.6,5,"A",0.6
"acquiescent",0.5,5,0.2,0.2,0,50,0.6,5,"B",0.4
"acquiescent",0.6,5,0.2,0.2,0,50,0.6,5,"B",0.4
"acquiescent",0.7,5,0.8,1,-0.2,50,0.6,5,"B",0.4
"acquiescent",0.8,5,0.8,0.8,0,50,0.6,5,"B",0.4
"acquiescent",0.9,5,1,1,0,50,0.6,5,"B",0.4
"acquiescent",1,5,1,1,0,50,0.6,5,"B",0.4
"fatigue",0.5,5,0,0,0,50,0.6,5,"B",0.4
"fatigue",0.6,5,0,0,0,50,0.6,5,"B",0.4
"fatigue",0.7,5,0.6,0.4,0.2,50,0.6,5,"B",0.4
"fatigue",0.8,5,0.2,0.4,-0.2,50,0.6,5,"B",0.4
"fatigue",0.9,5,0.4,0.4,0,50,0.6,5,"B",0.4
"fatigue",1,5,0.4,0.4,0,50,0.6,5,"B",0.4
"longstring",0.5,5,0.4,0.2,0.2,50,0.6,5,"B",0.4
"longstring",0.6,5,0,0.2,-0.2,50,0.6,5,"B",0.4
"longstring",0.7,5,0.4,0.4,0,50,0.6,5,"B",0.4
"longstring",0.8,5,0,0,0,50,0.6,5,"B",0.4
"longstring",0.9,5,0.4,0.2,0.2,50,0.6,5,"B",0.4
"longstring",1,5,0.6,0.8,-0.2,50,0.6,5,"B",0.4
"mixed",0.5,5,0,0,0,50,0.6,5,"B",0.4
"mixed",0.6,5,0,0.2,-0.2,50,0.6,5,"B",0.4
"mixed",0.7,5,0,0,0,50,0.6,5,"B",0.4
"mixed",0.8,5,0,0.2,-0.2,50,0.6,5,"B",0.4
"mixed",0.9,5,0,0,0,50,0.6,5,"B",0.4
"mixed",1,5,0.2,0.4,-0.2,50,0.6,5,"B",0.4
"pure_straight",0.5,5,0.4,0.4,0,50,0.6,5,"B",0.4
"pure_straight",0.6,5,0.6,0.6,0,50,0.6,5,"B",0.4
"pure_straight",0.7,5,1,1,0,50,0.6,5,"B",0.4
"pure_straight",0.8,5,0.8,1,-0.2,50,0.6,5,"B",0.4
"pure_straight",0.9,5,0.8,1,-0.2,50,0.6,5,"B",0.4
"pure_straight",1,5,1,1,0,50,0.6,5,"B",0.4
"random",0.5,5,0,0,0,50,0.6,5,"B",0.4
"random",0.6,5,0,0,0,50,0.6,5,"B",0.4
"random",0.7,5,0,0,0,50,0.6,5,"B",0.4
"random",0.8,5,0,0,0,50,0.6,5,"B",0.4
"random",0.9,5,0.2,0.2,0,50,0.6,5,"B",0.4
"random",1,5,0.2,0,0.2,50,0.6,5,"B",0.4
"acquiescent",0.7,5,0.8,0.6,0.2,50,0.6,6,"A",0.6
"acquiescent",0.8,5,0.6,0.6,0,50,0.6,6,"A",0.6
"acquiescent",0.9,5,0.8,1,-0.2,50,0.6,6,"A",0.6
"acquiescent",1,5,1,1,0,50,0.6,6,"A",0.6
"fatigue",0.7,5,0.2,0,0.2,50,0.6,6,"A",0.6
"fatigue",0.8,5,0.8,0.8,0,50,0.6,6,"A",0.6
"fatigue",0.9,5,0.8,0.8,0,50,0.6,6,"A",0.6
"fatigue",1,5,0.8,0.8,0,50,0.6,6,"A",0.6
"longstring",0.7,5,0.8,1,-0.2,50,0.6,6,"A",0.6
"longstring",0.8,5,0.6,0.6,0,50,0.6,6,"A",0.6
"longstring",0.9,5,0.4,0.8,-0.4,50,0.6,6,"A",0.6
"longstring",1,5,0.8,0.8,0,50,0.6,6,"A",0.6
"mixed",0.7,5,0.2,0.2,0,50,0.6,6,"A",0.6
"mixed",0.8,5,0.4,0.4,0,50,0.6,6,"A",0.6
"mixed",0.9,5,0,0,0,50,0.6,6,"A",0.6
"mixed",1,5,0.4,0.2,0.2,50,0.6,6,"A",0.6
"pure_straight",0.7,5,0.8,1,-0.2,50,0.6,6,"A",0.6
"pure_straight",0.8,5,1,1,0,50,0.6,6,"A",0.6
"pure_straight",0.9,5,1,1,0,50,0.6,6,"A",0.6
"pure_straight",1,5,1,1,0,50,0.6,6,"A",0.6
"random",0.7,5,0.2,0,0.2,50,0.6,6,"A",0.6
"random",0.8,5,0,0.2,-0.2,50,0.6,6,"A",0.6
"random",0.9,5,0.6,0.4,0.2,50,0.6,6,"A",0.6
"random",1,5,0,0.2,-0.2,50,0.6,6,"A",0.6
"acquiescent",0.5,5,0,0,0,50,0.6,6,"B",0.4
"acquiescent",0.6,5,0.2,0.2,0,50,0.6,6,"B",0.4
"acquiescent",0.7,5,0.6,0.4,0.2,50,0.6,6,"B",0.4
"acquiescent",0.8,5,0.6,0.6,0,50,0.6,6,"B",0.4
"acquiescent",0.9,5,0.8,0.8,0,50,0.6,6,"B",0.4
"acquiescent",1,5,1,1,0,50,0.6,6,"B",0.4
"fatigue",0.5,5,0.2,0.2,0,50,0.6,6,"B",0.4
"fatigue",0.6,5,0.4,0.4,0,50,0.6,6,"B",0.4
"fatigue",0.7,5,0.2,0,0.2,50,0.6,6,"B",0.4
"fatigue",0.8,5,0.8,0.6,0.2,50,0.6,6,"B",0.4
"fatigue",0.9,5,0.8,0.8,0,50,0.6,6,"B",0.4
"fatigue",1,5,1,0.4,0.6,50,0.6,6,"B",0.4
"longstring",0.5,5,0,0,0,50,0.6,6,"B",0.4
"longstring",0.6,5,0.2,0.2,0,50,0.6,6,"B",0.4
"longstring",0.7,5,0.4,0.6,-0.2,50,0.6,6,"B",0.4
"longstring",0.8,5,0.6,0.4,0.2,50,0.6,6,"B",0.4
"longstring",0.9,5,0.4,0.4,0,50,0.6,6,"B",0.4
"longstring",1,5,0.6,0.8,-0.2,50,0.6,6,"B",0.4
"mixed",0.5,5,0,0,0,50,0.6,6,"B",0.4
"mixed",0.6,5,0,0,0,50,0.6,6,"B",0.4
"mixed",0.7,5,0,0.2,-0.2,50,0.6,6,"B",0.4
"mixed",0.8,5,0.2,0.2,0,50,0.6,6,"B",0.4
"mixed",0.9,5,0.2,0,0.2,50,0.6,6,"B",0.4
"mixed",1,5,0.2,0.4,-0.2,50,0.6,6,"B",0.4
"pure_straight",0.5,5,0.4,0.4,0,50,0.6,6,"B",0.4
"pure_straight",0.6,5,0.8,0.8,0,50,0.6,6,"B",0.4
"pure_straight",0.7,5,1,1,0,50,0.6,6,"B",0.4
"pure_straight",0.8,5,1,1,0,50,0.6,6,"B",0.4
"pure_straight",0.9,5,1,1,0,50,0.6,6,"B",0.4
"pure_straight",1,5,1,1,0,50,0.6,6,"B",0.4
"random",0.5,5,0.2,0,0.2,50,0.6,6,"B",0.4
"random",0.6,5,0,0,0,50,0.6,6,"B",0.4
"random",0.7,5,0.2,0.2,0,50,0.6,6,"B",0.4
"random",0.8,5,0,0,0,50,0.6,6,"B",0.4
"random",0.9,5,0.4,0.2,0.2,50,0.6,6,"B",0.4
"random",1,5,0,0,0,50,0.6,6,"B",0.4
"acquiescent",0.7,5,0.4,0.4,0,50,0.6,7,"A",0.6
"acquiescent",0.8,5,0.8,0.8,0,50,0.6,7,"A",0.6
"acquiescent",0.9,5,1,1,0,50,0.6,7,"A",0.6
"acquiescent",1,5,1,1,0,50,0.6,7,"A",0.6
"fatigue",0.7,5,0.4,0.6,-0.2,50,0.6,7,"A",0.6
"fatigue",0.8,5,0.6,0.6,0,50,0.6,7,"A",0.6
"fatigue",0.9,5,0.4,0.4,0,50,0.6,7,"A",0.6
"fatigue",1,5,1,0.8,0.2,50,0.6,7,"A",0.6
"longstring",0.7,5,0.2,0.2,0,50,0.6,7,"A",0.6
"longstring",0.8,5,0.2,0.4,-0.2,50,0.6,7,"A",0.6
"longstring",0.9,5,0.6,0.6,0,50,0.6,7,"A",0.6
"longstring",1,5,0.8,0.8,0,50,0.6,7,"A",0.6
"mixed",0.7,5,0,0.2,-0.2,50,0.6,7,"A",0.6
"mixed",0.8,5,0,0,0,50,0.6,7,"A",0.6
"mixed",0.9,5,0.2,0.2,0,50,0.6,7,"A",0.6
"mixed",1,5,0.4,0.2,0.2,50,0.6,7,"A",0.6
"pure_straight",0.7,5,0.8,1,-0.2,50,0.6,7,"A",0.6
"pure_straight",0.8,5,1,1,0,50,0.6,7,"A",0.6
"pure_straight",0.9,5,1,1,0,50,0.6,7,"A",0.6
"pure_straight",1,5,1,1,0,50,0.6,7,"A",0.6
"random",0.7,5,0,0.2,-0.2,50,0.6,7,"A",0.6
"random",0.8,5,0,0,0,50,0.6,7,"A",0.6
"random",0.9,5,0,0,0,50,0.6,7,"A",0.6
"random",1,5,0,0,0,50,0.6,7,"A",0.6
"acquiescent",0.5,5,0.2,0.2,0,50,0.6,7,"B",0.4
"acquiescent",0.6,5,0.4,0.4,0,50,0.6,7,"B",0.4
"acquiescent",0.7,5,0.2,0.2,0,50,0.6,7,"B",0.4
"acquiescent",0.8,5,0.8,0.8,0,50,0.6,7,"B",0.4
"acquiescent",0.9,5,1,1,0,50,0.6,7,"B",0.4
"acquiescent",1,5,1,1,0,50,0.6,7,"B",0.4
"fatigue",0.5,5,0.2,0.2,0,50,0.6,7,"B",0.4
"fatigue",0.6,5,0.4,0.4,0,50,0.6,7,"B",0.4
"fatigue",0.7,5,0.4,0.6,-0.2,50,0.6,7,"B",0.4
"fatigue",0.8,5,0.4,0.6,-0.2,50,0.6,7,"B",0.4
"fatigue",0.9,5,0.2,0.2,0,50,0.6,7,"B",0.4
"fatigue",1,5,0.4,0.6,-0.2,50,0.6,7,"B",0.4
"longstring",0.5,5,0,0,0,50,0.6,7,"B",0.4
"longstring",0.6,5,0.2,0.4,-0.2,50,0.6,7,"B",0.4
"longstring",0.7,5,0.2,0.2,0,50,0.6,7,"B",0.4
"longstring",0.8,5,0.6,0.6,0,50,0.6,7,"B",0.4
"longstring",0.9,5,0.2,0.2,0,50,0.6,7,"B",0.4
"longstring",1,5,0.4,0.6,-0.2,50,0.6,7,"B",0.4
"mixed",0.5,5,0,0,0,50,0.6,7,"B",0.4
"mixed",0.6,5,0,0,0,50,0.6,7,"B",0.4
"mixed",0.7,5,0.2,0.2,0,50,0.6,7,"B",0.4
"mixed",0.8,5,0,0,0,50,0.6,7,"B",0.4
"mixed",0.9,5,0,0,0,50,0.6,7,"B",0.4
"mixed",1,5,0.4,0.2,0.2,50,0.6,7,"B",0.4
"pure_straight",0.5,5,1,0.6,0.4,50,0.6,7,"B",0.4
"pure_straight",0.6,5,0.8,0.8,0,50,0.6,7,"B",0.4
"pure_straight",0.7,5,1,1,0,50,0.6,7,"B",0.4
"pure_straight",0.8,5,1,1,0,50,0.6,7,"B",0.4
"pure_straight",0.9,5,1,1,0,50,0.6,7,"B",0.4
"pure_straight",1,5,1,1,0,50,0.6,7,"B",0.4
"random",0.5,5,0,0,0,50,0.6,7,"B",0.4
"random",0.6,5,0.2,0.2,0,50,0.6,7,"B",0.4
"random",0.7,5,0,0,0,50,0.6,7,"B",0.4
"random",0.8,5,0,0,0,50,0.6,7,"B",0.4
"random",0.9,5,0,0,0,50,0.6,7,"B",0.4
"random",1,5,0,0,0,50,0.6,7,"B",0.4
"acquiescent",0.7,5,0.4,0.4,0,50,0.6,8,"A",0.6
"acquiescent",0.8,5,1,0.6,0.4,50,0.6,8,"A",0.6
"acquiescent",0.9,5,1,1,0,50,0.6,8,"A",0.6
"acquiescent",1,5,1,1,0,50,0.6,8,"A",0.6
"fatigue",0.7,5,0.2,0.4,-0.2,50,0.6,8,"A",0.6
"fatigue",0.8,5,1,1,0,50,0.6,8,"A",0.6
"fatigue",0.9,5,0.4,0.4,0,50,0.6,8,"A",0.6
"fatigue",1,5,1,0.8,0.2,50,0.6,8,"A",0.6
"longstring",0.7,5,1,0.6,0.4,50,0.6,8,"A",0.6
"longstring",0.8,5,0.8,0.8,0,50,0.6,8,"A",0.6
"longstring",0.9,5,1,1,0,50,0.6,8,"A",0.6
"longstring",1,5,0.6,0.4,0.2,50,0.6,8,"A",0.6
"mixed",0.7,5,0.6,0.6,0,50,0.6,8,"A",0.6
"mixed",0.8,5,0.4,0.6,-0.2,50,0.6,8,"A",0.6
"mixed",0.9,5,0.2,0.2,0,50,0.6,8,"A",0.6
"mixed",1,5,0.2,0.2,0,50,0.6,8,"A",0.6
"pure_straight",0.7,5,0.8,0.8,0,50,0.6,8,"A",0.6
"pure_straight",0.8,5,1,1,0,50,0.6,8,"A",0.6
"pure_straight",0.9,5,0.8,0.8,0,50,0.6,8,"A",0.6
"pure_straight",1,5,1,1,0,50,0.6,8,"A",0.6
"random",0.7,5,0.2,0,0.2,50,0.6,8,"A",0.6
"random",0.8,5,0,0.4,-0.4,50,0.6,8,"A",0.6
"random",0.9,5,0.4,0.6,-0.2,50,0.6,8,"A",0.6
"random",1,5,0.6,0.6,0,50,0.6,8,"A",0.6
"acquiescent",0.5,5,0.4,0.2,0.2,50,0.6,8,"B",0.4
"acquiescent",0.6,5,0.2,0.2,0,50,0.6,8,"B",0.4
"acquiescent",0.7,5,0.4,0.4,0,50,0.6,8,"B",0.4
"acquiescent",0.8,5,1,0.6,0.4,50,0.6,8,"B",0.4
"acquiescent",0.9,5,1,1,0,50,0.6,8,"B",0.4
"acquiescent",1,5,1,1,0,50,0.6,8,"B",0.4
"fatigue",0.5,5,0.2,0,0.2,50,0.6,8,"B",0.4
"fatigue",0.6,5,0.4,0.4,0,50,0.6,8,"B",0.4
"fatigue",0.7,5,0.2,0.2,0,50,0.6,8,"B",0.4
"fatigue",0.8,5,1,1,0,50,0.6,8,"B",0.4
"fatigue",0.9,5,0.4,0.4,0,50,0.6,8,"B",0.4
"fatigue",1,5,1,0.8,0.2,50,0.6,8,"B",0.4
"longstring",0.5,5,0,0,0,50,0.6,8,"B",0.4
"longstring",0.6,5,0.4,0.2,0.2,50,0.6,8,"B",0.4
"longstring",0.7,5,0.6,0.6,0,50,0.6,8,"B",0.4
"longstring",0.8,5,0.8,0.6,0.2,50,0.6,8,"B",0.4
"longstring",0.9,5,1,0.8,0.2,50,0.6,8,"B",0.4
"longstring",1,5,0.4,0.2,0.2,50,0.6,8,"B",0.4
"mixed",0.5,5,0.4,0.4,0,50,0.6,8,"B",0.4
"mixed",0.6,5,0.2,0.2,0,50,0.6,8,"B",0.4
"mixed",0.7,5,0.2,0.4,-0.2,50,0.6,8,"B",0.4
"mixed",0.8,5,0.4,0.2,0.2,50,0.6,8,"B",0.4
"mixed",0.9,5,0,0,0,50,0.6,8,"B",0.4
"mixed",1,5,0.2,0,0.2,50,0.6,8,"B",0.4
"pure_straight",0.5,5,0.4,0.2,0.2,50,0.6,8,"B",0.4
"pure_straight",0.6,5,0.6,0.6,0,50,0.6,8,"B",0.4
"pure_straight",0.7,5,0.8,0.8,0,50,0.6,8,"B",0.4
"pure_straight",0.8,5,1,1,0,50,0.6,8,"B",0.4
"pure_straight",0.9,5,1,1,0,50,0.6,8,"B",0.4
"pure_straight",1,5,1,1,0,50,0.6,8,"B",0.4
"random",0.5,5,0.2,0.2,0,50,0.6,8,"B",0.4
"random",0.6,5,0.4,0,0.4,50,0.6,8,"B",0.4
"random",0.7,5,0,0,0,50,0.6,8,"B",0.4
"random",0.8,5,0,0,0,50,0.6,8,"B",0.4
"random",0.9,5,0.2,0.2,0,50,0.6,8,"B",0.4
"random",1,5,0.2,0.2,0,50,0.6,8,"B",0.4
"acquiescent",0.7,5,0.4,0.4,0,50,0.6,9,"A",0.6
"acquiescent",0.8,5,1,1,0,50,0.6,9,"A",0.6
"acquiescent",0.9,5,1,1,0,50,0.6,9,"A",0.6
"acquiescent",1,5,1,1,0,50,0.6,9,"A",0.6
"fatigue",0.7,5,0.2,0.2,0,50,0.6,9,"A",0.6
"fatigue",0.8,5,0.2,0.2,0,50,0.6,9,"A",0.6
"fatigue",0.9,5,0.8,0.4,0.4,50,0.6,9,"A",0.6
"fatigue",1,5,0.6,0.6,0,50,0.6,9,"A",0.6
"longstring",0.7,5,0.8,0.8,0,50,0.6,9,"A",0.6
"longstring",0.8,5,0.4,0.6,-0.2,50,0.6,9,"A",0.6
"longstring",0.9,5,0.8,0.8,0,50,0.6,9,"A",0.6
"longstring",1,5,0.8,0.8,0,50,0.6,9,"A",0.6
"mixed",0.7,5,0.4,0.4,0,50,0.6,9,"A",0.6
"mixed",0.8,5,0,0,0,50,0.6,9,"A",0.6
"mixed",0.9,5,0.4,0.4,0,50,0.6,9,"A",0.6
"mixed",1,5,0.4,0.4,0,50,0.6,9,"A",0.6
"pure_straight",0.7,5,1,1,0,50,0.6,9,"A",0.6
"pure_straight",0.8,5,1,1,0,50,0.6,9,"A",0.6
"pure_straight",0.9,5,1,1,0,50,0.6,9,"A",0.6
"pure_straight",1,5,1,1,0,50,0.6,9,"A",0.6
"random",0.7,5,0.4,0.4,0,50,0.6,9,"A",0.6
"random",0.8,5,0,0.2,-0.2,50,0.6,9,"A",0.6
"random",0.9,5,0.4,0.2,0.2,50,0.6,9,"A",0.6
"random",1,5,0.2,0.2,0,50,0.6,9,"A",0.6
"acquiescent",0.5,5,0.6,0.6,0,50,0.6,9,"B",0.4
"acquiescent",0.6,5,0.4,0.2,0.2,50,0.6,9,"B",0.4
"acquiescent",0.7,5,0.4,0.6,-0.2,50,0.6,9,"B",0.4
"acquiescent",0.8,5,1,1,0,50,0.6,9,"B",0.4
"acquiescent",0.9,5,1,1,0,50,0.6,9,"B",0.4
"acquiescent",1,5,1,1,0,50,0.6,9,"B",0.4
"fatigue",0.5,5,0,0,0,50,0.6,9,"B",0.4
"fatigue",0.6,5,0.4,0.6,-0.2,50,0.6,9,"B",0.4
"fatigue",0.7,5,0,0,0,50,0.6,9,"B",0.4
"fatigue",0.8,5,0.2,0.2,0,50,0.6,9,"B",0.4
"fatigue",0.9,5,0.6,0.4,0.2,50,0.6,9,"B",0.4
"fatigue",1,5,0.6,0.6,0,50,0.6,9,"B",0.4
"longstring",0.5,5,0.6,0.4,0.2,50,0.6,9,"B",0.4
"longstring",0.6,5,0.4,0.4,0,50,0.6,9,"B",0.4
"longstring",0.7,5,0.6,0.6,0,50,0.6,9,"B",0.4
"longstring",0.8,5,0.4,0.4,0,50,0.6,9,"B",0.4
"longstring",0.9,5,0.4,0.4,0,50,0.6,9,"B",0.4
"longstring",1,5,1,0.8,0.2,50,0.6,9,"B",0.4
"mixed",0.5,5,0,0,0,50,0.6,9,"B",0.4
"mixed",0.6,5,0,0,0,50,0.6,9,"B",0.4
"mixed",0.7,5,0.2,0.2,0,50,0.6,9,"B",0.4
"mixed",0.8,5,0,0,0,50,0.6,9,"B",0.4
"mixed",0.9,5,0.6,0.2,0.4,50,0.6,9,"B",0.4
"mixed",1,5,0.4,0.4,0,50,0.6,9,"B",0.4
"pure_straight",0.5,5,0.6,0.6,0,50,0.6,9,"B",0.4
"pure_straight",0.6,5,0.6,0.6,0,50,0.6,9,"B",0.4
"pure_straight",0.7,5,1,1,0,50,0.6,9,"B",0.4
"pure_straight",0.8,5,1,1,0,50,0.6,9,"B",0.4
"pure_straight",0.9,5,1,1,0,50,0.6,9,"B",0.4
"pure_straight",1,5,1,1,0,50,0.6,9,"B",0.4
"random",0.5,5,0.4,0.4,0,50,0.6,9,"B",0.4
"random",0.6,5,0,0,0,50,0.6,9,"B",0.4
"random",0.7,5,0.2,0,0.2,50,0.6,9,"B",0.4
"random",0.8,5,0,0,0,50,0.6,9,"B",0.4
"random",0.9,5,0,0,0,50,0.6,9,"B",0.4
"random",1,5,0.2,0.4,-0.2,50,0.6,9,"B",0.4
"acquiescent",0.7,5,0.4,0.4,0,50,0.6,10,"A",0.6
"acquiescent",0.8,5,1,1,0,50,0.6,10,"A",0.6
"acquiescent",0.9,5,1,1,0,50,0.6,10,"A",0.6
"acquiescent",1,5,1,1,0,50,0.6,10,"A",0.6
"fatigue",0.7,5,0.2,0,0.2,50,0.6,10,"A",0.6
"fatigue",0.8,5,0.6,0.8,-0.2,50,0.6,10,"A",0.6
"fatigue",0.9,5,0.4,0.6,-0.2,50,0.6,10,"A",0.6
"fatigue",1,5,0.6,0.6,0,50,0.6,10,"A",0.6
"longstring",0.7,5,0.2,0.4,-0.2,50,0.6,10,"A",0.6
"longstring",0.8,5,0.8,0.8,0,50,0.6,10,"A",0.6
"longstring",0.9,5,0.6,0.6,0,50,0.6,10,"A",0.6
"longstring",1,5,1,1,0,50,0.6,10,"A",0.6
"mixed",0.7,5,0.2,0.2,0,50,0.6,10,"A",0.6
"mixed",0.8,5,0,0,0,50,0.6,10,"A",0.6
"mixed",0.9,5,0.6,0.4,0.2,50,0.6,10,"A",0.6
"mixed",1,5,0.4,0.2,0.2,50,0.6,10,"A",0.6
"pure_straight",0.7,5,1,1,0,50,0.6,10,"A",0.6
"pure_straight",0.8,5,1,0.8,0.2,50,0.6,10,"A",0.6
"pure_straight",0.9,5,1,1,0,50,0.6,10,"A",0.6
"pure_straight",1,5,1,1,0,50,0.6,10,"A",0.6
"random",0.7,5,0.2,0,0.2,50,0.6,10,"A",0.6
"random",0.8,5,0.2,0.2,0,50,0.6,10,"A",0.6
"random",0.9,5,0,0,0,50,0.6,10,"A",0.6
"random",1,5,0,0,0,50,0.6,10,"A",0.6
"acquiescent",0.5,5,0.6,0.8,-0.2,50,0.6,10,"B",0.4
"acquiescent",0.6,5,0,0,0,50,0.6,10,"B",0.4
"acquiescent",0.7,5,0.4,0,0.4,50,0.6,10,"B",0.4
"acquiescent",0.8,5,0.8,0.8,0,50,0.6,10,"B",0.4
"acquiescent",0.9,5,1,1,0,50,0.6,10,"B",0.4
"acquiescent",1,5,1,1,0,50,0.6,10,"B",0.4
"fatigue",0.5,5,0,0,0,50,0.6,10,"B",0.4
"fatigue",0.6,5,0.4,0.6,-0.2,50,0.6,10,"B",0.4
"fatigue",0.7,5,0,0,0,50,0.6,10,"B",0.4
"fatigue",0.8,5,0.8,0.6,0.2,50,0.6,10,"B",0.4
"fatigue",0.9,5,0.4,0.4,0,50,0.6,10,"B",0.4
"fatigue",1,5,0.6,0.2,0.4,50,0.6,10,"B",0.4
"longstring",0.5,5,0.2,0.2,0,50,0.6,10,"B",0.4
"longstring",0.6,5,0.4,0.2,0.2,50,0.6,10,"B",0.4
"longstring",0.7,5,0.6,0.4,0.2,50,0.6,10,"B",0.4
"longstring",0.8,5,1,1,0,50,0.6,10,"B",0.4
"longstring",0.9,5,0.6,0.4,0.2,50,0.6,10,"B",0.4
"longstring",1,5,1,1,0,50,0.6,10,"B",0.4
"mixed",0.5,5,0.2,0.2,0,50,0.6,10,"B",0.4
"mixed",0.6,5,0.4,0.2,0.2,50,0.6,10,"B",0.4
"mixed",0.7,5,0.2,0,0.2,50,0.6,10,"B",0.4
"mixed",0.8,5,0,0.2,-0.2,50,0.6,10,"B",0.4
"mixed",0.9,5,0.4,0.2,0.2,50,0.6,10,"B",0.4
"mixed",1,5,0.4,0.4,0,50,0.6,10,"B",0.4
"pure_straight",0.5,5,0.8,0.6,0.2,50,0.6,10,"B",0.4
"pure_straight",0.6,5,0.4,0.6,-0.2,50,0.6,10,"B",0.4
"pure_straight",0.7,5,1,1,0,50,0.6,10,"B",0.4
"pure_straight",0.8,5,1,0.8,0.2,50,0.6,10,"B",0.4
"pure_straight",0.9,5,1,1,0,50,0.6,10,"B",0.4
"pure_straight",1,5,1,1,0,50,0.6,10,"B",0.4
"random",0.5,5,0.2,0.2,0,50,0.6,10,"B",0.4
"random",0.6,5,0.2,0.2,0,50,0.6,10,"B",0.4
"random",0.7,5,0,0,0,50,0.6,10,"B",0.4
"random",0.8,5,0.2,0.2,0,50,0.6,10,"B",0.4
"random",0.9,5,0,0.2,-0.2,50,0.6,10,"B",0.4
"random",1,5,0,0,0,50,0.6,10,"B",0.4
"acquiescent",0.7,5,0.6,0.6,0,50,0.6,11,"A",0.6
"acquiescent",0.8,5,1,1,0,50,0.6,11,"A",0.6
"acquiescent",0.9,5,1,1,0,50,0.6,11,"A",0.6
"acquiescent",1,5,1,1,0,50,0.6,11,"A",0.6
"fatigue",0.7,5,0.4,0.4,0,50,0.6,11,"A",0.6
"fatigue",0.8,5,0.2,0.2,0,50,0.6,11,"A",0.6
"fatigue",0.9,5,0.4,0.4,0,50,0.6,11,"A",0.6
"fatigue",1,5,0.8,0.6,0.2,50,0.6,11,"A",0.6
"longstring",0.7,5,0.2,0.4,-0.2,50,0.6,11,"A",0.6
"longstring",0.8,5,0.4,0.4,0,50,0.6,11,"A",0.6
"longstring",0.9,5,0.6,0.6,0,50,0.6,11,"A",0.6
"longstring",1,5,0.8,0.6,0.2,50,0.6,11,"A",0.6
"mixed",0.7,5,0.2,0.2,0,50,0.6,11,"A",0.6
"mixed",0.8,5,0,0.4,-0.4,50,0.6,11,"A",0.6
"mixed",0.9,5,0.2,0.2,0,50,0.6,11,"A",0.6
"mixed",1,5,0,0,0,50,0.6,11,"A",0.6
"pure_straight",0.7,5,0.6,0.6,0,50,0.6,11,"A",0.6
"pure_straight",0.8,5,0.8,0.8,0,50,0.6,11,"A",0.6
"pure_straight",0.9,5,1,1,0,50,0.6,11,"A",0.6
"pure_straight",1,5,1,1,0,50,0.6,11,"A",0.6
"random",0.7,5,0.4,0.4,0,50,0.6,11,"A",0.6
"random",0.8,5,0,0,0,50,0.6,11,"A",0.6
"random",0.9,5,0.2,0,0.2,50,0.6,11,"A",0.6
"random",1,5,0,0,0,50,0.6,11,"A",0.6
"acquiescent",0.5,5,0.4,0.4,0,50,0.6,11,"B",0.4
"acquiescent",0.6,5,0.4,0.4,0,50,0.6,11,"B",0.4
"acquiescent",0.7,5,0.6,0.6,0,50,0.6,11,"B",0.4
"acquiescent",0.8,5,1,1,0,50,0.6,11,"B",0.4
"acquiescent",0.9,5,1,1,0,50,0.6,11,"B",0.4
"acquiescent",1,5,1,1,0,50,0.6,11,"B",0.4
"fatigue",0.5,5,0,0,0,50,0.6,11,"B",0.4
"fatigue",0.6,5,0.2,0.2,0,50,0.6,11,"B",0.4
"fatigue",0.7,5,0.4,0.6,-0.2,50,0.6,11,"B",0.4
